,Sno,Clothing.ID,Age,Title,Review.Text,Rating,Recommended.IND,Positive.Feedback.Count,Division.Name,Department.Name,Class.Name
9017,4510,1095,36,Love it!,I Actually Ended Up Buying Two Of These Dresses. I Took The First One To The Dry Cleaner And They Chewed Up The Slip And Put A Hole In The Dress. I Was So Sad That I Went And Bought A Second One Before They Could Sell Out. The Good News Is That It Was On Sale! This Is An Awesome Light And Airy Dress That Is Great For Those Hot Summer Days. I Pretty Much Wear It Every Opportunity I Get. For Reference I Purchased The Small. It'S Loose But The Shoulders Armholes And Slip All Fit Perfectly. I Weigh,5,1,1,General Petite,Dresses,Dresses
9018,4511,1095,39,Surprisingly cute,"I wasn't going to even try to see it this dress would fit.  it just seemed like such an unflattering silhouette since my body is nothing like the model.  i'm so glad i gave it a try because this dress is cute and comfy and looks great on me when i belt it!  my outfit is a floppy straw hat, skinny leather belt and flat sandals.  there's a lot of fabric but it gathers well without poofing out.  i ordered the medium petite and i am 5'3"" 36dd 140#.",5,1,1,General Petite,Dresses,Dresses
9019,4516,1095,35,A steal at sale price!,I Love This Dress. I Don'T Have Many Pink Things But Saw Someone In This On Instagram And Had To Have It. It Is As Comfy As A Nightgown. It Has Pockets! I Tried It With Brown Sandals As Well As With A Dark Jean Jacket And Taggart Grey Booties And Looks Cute Both Ways. Also Looks Great With A Blingy Necklace. Tts- Got My Normal Med And It'S Roomy But Not Too Big.,5,1,1,General Petite,Dresses,Dresses
9020,4517,829,50,Very blousy but still cute,I Love The Length Of This - No Danger Of Explosing My Muffin-Top! The Fabric Is Super Cute - Good Weight Pretty Color. I Got A Medium Which Is A Bit Blousy - I Think I Could Have Gone With A Small.,4,1,1,General,Tops,Blouses
9021,4524,829,52,Cute shirt,I Bought This At The Retailer Store The Other Day And I Wore It To Work And I Received So Many Complements. It Has The Perfect Amount Of Swing And Hides Your Middle Without Looking Frumpy. I Got The Blue Color And Wore It With Skinny Jeans And Ankle Boots. The Red Is Really More Of A Bight Pink Color Not A Rich Red As Pictured. I Wish It Came In More Colors And Patterns...Maybe Green Or Purple? It Does Run Big I Usually Take A Large But A Medium Was Perfect.,5,1,1,General,Tops,Blouses
9022,4528,820,42,Light and flowing,I am normally a 4 but they only had the white in size 2 so i tried it. i was pleased to see that it worked out just fine because it is meant to flow therefore has plenty of fabric. it is very graceful and very pleasant to wear. i don't know how to explain it but i had to take a second look when i saw it on the photograph because i was not sure it was the same blouse. much better in reality than on the picture.,5,1,1,General,Tops,Blouses
9023,4536,1078,33,Don't miss it!,There isn't anything i don't love about this dress! get it before it's gone! i get compliments every time i wear this dress.,5,1,1,General Petite,Dresses,Dresses
9024,4549,829,51,Not for me,The quality of this shirt is great and the colors are pretty. it just made me look super wide. i feel like the waist is too high - not quite empire and not quite at the waist. it just wasn't going to work for my body. maybe a different size would work but i don't like it enough to try.,3,0,1,General,Tops,Blouses
9025,4551,831,30,Beautiful - the first time you wear it.,This top was gorgeous and fit perfectly right out of the bag with only a quick ironing. unfortunately the first time i washed it (cold water hang dry) it shrunk so that it no longer fits across the bust without tape where it was once roomy is much shorter and feels rougher to the touch. like another reviewer said (unfortunately after i had purchased and washed!) i wish the label would have just said to dry clean only because i regret washing it and would have done otherwise if i had kno,2,0,1,General Petite,Tops,Blouses
9026,4555,829,45,Great fall top,"May Need To Size Downi Looked At This On The Hanger And Almost Passed It Up. I'M So Glad I Didn'T Because It Ended Up Looking So Much Better On. I Wear A S Or Xs In Retailer Tops And Went With The Xs. I'M 5'6"" And It Still Had Plenty Of Room And Enough Length To Cover My Backside. I Usually Gravitate To Reds But The Red In This Top, While Pretty, Had Too Much Pink In It For Me.",5,1,1,General,Tops,Blouses
9027,4566,820,48,Super-delicate fabric,I Wore This For A Few Hours And While It I Got Compliments I Ended Up Needing To Return It After The Seams Opened Up Over The Shoulder Blades. The Fabric Is So Fine That During The Normal Goings-About Of My Day It Gave Way. And No I Didn'T Buy Too Small And The Fabric Didn'T Pull While I Was Driving Or Reaching For Anything.,2,0,1,General,Tops,Blouses
9028,4576,820,29,Unique soft and comfy fall top,I love maeve designs in general and find that their sizing and quality is consistent. this top is so soft and a bit billowy.. the darker pattern in the black motif combined with the lightweight nature of the material make it perfect for fall. i love the little details: staggered/ paired buttons down the front and interesting seaming that isn't as apparent in the photos. considering another color as well...,5,1,1,General,Tops,Blouses
9029,4581,820,32,So much fabric...,Finally A Pretty Maeve Shirt That Actually Fit My (Apparently) Giant Hulk Arms.. But It'S So Flowy/Swingy I Had To Return It. This Might Just Be A Problem With Being A Larger Lady But The Excess Fabric Made Me Feel Like I Was Wearing A Tent And Made Me Look 10X Bigger Than I Was Around My Waist/Hips Even When Balanced Out With Leggings. I Thought About Trying To Size Down But Wasn'T Sure If That Would Even Solve The Excess Fabric Problem And Still Leave Room In The Arms. Of Course I Can'T Try,3,1,1,General,Tops,Blouses
9030,4582,1078,46,Bretin dress,I Usually Wear A 2-4 In Retailer Dresses And I Was Surprised The Xs Fit Better Than The S. Very Pretty Really Perfect Color For Fall. I Like That It'S Not Tight Or Constricting So You Can Wear It For Every Day And Not Feel Like It'S Difficult To Move Around. The Longer Length Is Nice Too For. Bonus That It'S Not Dry Clean Only. My Only Problem With This Dress Is It'S All Polyester Which Is Just Cheap Fabric. If It Wasn'T For That I'D Give It 5 Stars.,4,1,1,General Petite,Dresses,Dresses
9031,4588,829,50,,The Sales Girl Added This To My Room It'S So Darling And It Came Home With Me.,5,1,1,General Petite,Tops,Blouses
9032,4598,1014,56,Lovely multi-season skirt,"This skirt arrived today and i love it. the fabric is substantial and can be worn in the fall and maybe even on a mild california winter day. i plan on wearing it with tights and/or boots. the fabric will go with a variety of colored tops and sweaters. it's not ""pull on styling"". it has a side zipper. fits true to size, but is longer on me than the model, but then i am pretty short. got this on sale!!",5,1,1,General Petite,Bottoms,Skirts
9033,4599,1094,38,Fantastic jumpsuit,This Jumpsuit Is A Classic!!!!! I Read The Reviews Where Some Were Complaining About The Buttons I Did Not Have These Issues (Maybe Because I Have Short Fingernails). I Like This Jumpsuit Because The Style Of It Will Be Around For A Long Time. You Can Dress The Jumpsuit Up Or Down. I Rarely Pay Full Price But This Jumpsuit Is So Great/Fantastic That I Did Not Mind Doing So. I Strongly Recommend This Jumpsuit.,5,1,1,General,Dresses,Dresses
9034,4601,1082,31,Has no shape,This Dress Is Very Cute On The Model Online But In Person It Is Quite Large And Just Hands There And Doesn'T Do Much For The Figure. Cute But Not Worth The $148 Price Tag.,3,0,1,General,Dresses,Dresses
9035,4603,1094,32,You need this!,Rompers Are My Fav So I'M Biased Writing This Review. Although They Are A Little Tricky With The Fit I Definitely Can Say That This Beauty Makes My Body Look Amazing! The Cut Of The Fabric Makes For A Great Shape. Yes The First Couple Of Buttons Are Tough To Get On But I'M Guessing That After A Couple Of Wears It Will Get Easier. I Got My Usual Size 4 And It Fit Like It Was Made Specifically For Me. I'M Very Happy With This Purchase.,5,1,1,General,Dresses,Dresses
9036,4604,1059,74,Great flow of movement,These pants have great style and movement.,5,1,1,General,Bottoms,Pants
9037,4612,1014,55,Nice fall florida skirt,I Am Usually Between A 8 And A 10 And Was An 8 In This Skirt It Is Very Nice Because It Has So Many Soft Colors In It And Will Go With Anything. I Live In Florida So For Me This Is A Fall Skirt! I Like The Look Of A Wrap And It Is Not A Wrap It Fits Great.,5,1,1,General Petite,Bottoms,Skirts
9038,4616,963,33,Good idea,Looks So Cheaplove The Idea Of This Top But It Is So Thin And The Sequins Look So Cheap. The Quality Reminds Me Of Something You Would Buy For $20 At A Market Abroad. Definitely Disappointed With The Quality For The Price. Will Be Retuning.,2,0,1,General,Jackets,Jackets
9039,4619,1094,67,Major design error,I Was So Excited To Receive This Jumpsuit As It Looks So Elegant And I Love The Lattice Back. As Soon As It Arrived I Set About Unbuttoning It To Try It On. 10 Minutes And 2 Broken Fingernails Later I Got Done. When I Tried It On I Found That It Fit Everywhere Except The Bust Which Was Much Too Tight And I Am Not A Busty Person. So Back It Goes. Even If It Had Fit I Do Not Think I Could Have Handled The Hassle Of Those Buttons. Why They Didn'T Design It With A Hidden Zipper On The Side And Kept,2,0,1,General,Dresses,Dresses
9040,4627,872,40,Runs quite large,But Beautifulthis Is Quite Large For Akemi & Kin I Typically Wear A Medium But Will Be Returning For A Smaller Size.Print And Flow Of Top Are Stunning.,3,1,1,General,Tops,Knits
9041,4634,963,31,Fav kimono ever!,This kimono is beautiful! pictures definitely do not do it justice! i love the details of the beading and sequins throughout. the only downfall is that they can snag and get fall off quite easily. delicate but still my fav kimono ever.,5,1,1,General,Jackets,Jackets
9042,4636,872,39,Ridiculously big,"Unflattering Over Busti Was Excited To Get This Shirt In The Mail, I Liked The Pattern A Lot, But Was So Disappointed When I Tried It On. I Am 5'4"", 130 Lbs. And Wear A C Cup So I Tried Ordering A Small As A Starting Point. There Was Enough Fabric On The Sides To Make Another Shirt! Despite The Excess Fabric, The Shirt Pulled Open In The Chest Area, Making It A Complete Fail. I'M Sure The Model In The Photo Must Have The Shirt Clipped In The Back To Pull In The Excess Fabric, Especially Since She'S Small On Top. Ther",1,0,1,General,Tops,Knits
9043,4639,872,60,Comfortable nicer t-shirt,This Is A Soft Comfortable And Flattering Alternative To A Regular T-Shirt - Not Dressy But A Little More Put Together Looking. It Also Doesn'T Wrinkle So It'S My Go-To Travel Shirt For Warmer Months.,5,1,1,General,Tops,Knits
9044,4641,872,44,Good for skinny minis,I just sent this back. it is very cute & the fabric is great so soft & comfy but it doesn't work with my shape. it is extremely swingy in shape and the buttons up the front only work if you don't have a large chest. on me it looks like maternity and it gaps when i button it. am a 34dd. it's not the fault of the top but a bigger size would have swallowed me. i think if you are thin and also not top-heavy like the model this will be adorable on you. i am just too busty.,3,1,1,General,Tops,Knits
